sample_id,trait,top_fraction,top_label,pathway,n_top,n_background,top_mean,background_mean,effect,p_value,fdr,direction
21_01675_LI_SING,LDL_FC,0.1,top10,M2_macrophage_immunosuppression,350,3141,-0.10559104596497,0.0117659554561411,-0.117357001421112,2.52299654362718e-07,3.02759585235262e-07,lower_in_top10
21_01675_LI_SING,LDL_FC,0.1,top10,Treg_checkpoint,350,3141,-0.111766258245745,0.0124540561560049,-0.12422031440175,1.18363124721146e-06,1.29123408786705e-06,lower_in_top10
21_01675_LI_SING,LDL_FC,0.2,top20,M2_macrophage_immunosuppression,699,2792,-0.0607609047790415,0.015211988696472,-0.0759728934755135,3.39183471479085e-05,3.70018332522638e-05,lower_in_top20
21_01675_LI_SING,LDL_FC,0.5,top50,M2_macrophage_immunosuppression,1746,1745,-0.0268047030121113,0.0268200638734361,-0.0536247668855474,0.00027300661952935,0.000409509929294026,lower_in_top50
21_01675_LI_SING,LDL_FC,0.5,top50,IFNg_response,1746,1745,-0.00348724020291975,0.0034892386213746,-0.00697647882429435,0.00086474969586241,0.00115299959448321,lower_in_top50
21_01675_LI_SING,LDL_FC,0.5,top50,Treg_checkpoint,1746,1745,-0.0240478156988328,0.0240615966820414,-0.0481094123808742,0.00420761708332998,0.00504914049999598,lower_in_top50
21_01675_LI_SING,LDL_FC,0.5,top50,Antigen_presentation,1746,1745,-0.0192012953013635,0.0192122989089841,-0.0384135942103476,0.068993658735273,0.0752658095293888,lower_in_top50
21_01675_LI_SING,LDL_FC,0.5,top50,TNFa_NFkB_inflammation,1746,1745,-0.0118008494976165,0.0118076121620851,-0.0236084616597016,0.440735236047097,0.440735236047097,lower_in_top50
21_01675_LI_SING,LDL_FC,0.2,top20,IFNg_response,699,2792,-0.0342062238315841,0.00856380747072998,-0.0427700313023141,0.929129892862267,0.929129892862267,lower_in_top20
21_01675_LI_SING,LDL_FC,0.1,top10,IFNg_response,350,3141,-0.0368887208443984,0.00411049102054771,-0.0409992118649461,0.999576206960599,0.999576206960599,lower_in_top10
21_01675_LI_SING,LDL_P,0.5,top50,Epithelial_repair_stemness,1746,1745,0.217505713863885,-0.217630358972118,0.435136072836003,3.00332881491232e-183,3.60399457789478e-182,higher_in_top50
21_01675_LI_SING,LDL_P,0.2,top20,Epithelial_repair_stemness,699,2792,0.367250889979635,-0.0919442593466212,0.459195149326256,1.52039390822072e-125,1.82447268986487e-124,higher_in_top20
21_01675_LI_SING,LDL_P,0.2,top20,ECM_remodeling,699,2792,-0.334562873946359,0.0837605475961701,-0.418323421542529,2.69744014251851e-69,1.61846408551111e-68,lower_in_top20
21_01675_LI_SING,LDL_P,0.5,top50,Oxidative_stress_response,1746,1745,0.104512134353903,-0.104572026694505,0.209084161048408,2.23356146512177e-66,1.34013687907306e-65,higher_in_top50
21_01675_LI_SING,LDL_P,0.1,top10,Epithelial_repair_stemness,350,3141,0.39151203508302,-0.0436259828968668,0.435138017979886,5.94797581958542e-62,7.1375709835025e-61,higher_in_top10
21_01675_LI_SING,LDL_P,0.1,top10,ECM_remodeling,350,3141,-0.455918719869833,0.0508027863592624,-0.506721506229095,1.4887243097582e-56,8.93234585854919e-56,lower_in_top10
21_01675_LI_SING,LDL_P,0.2,top20,TGFb_CAF_activation,699,2792,-0.174623166937879,0.0437183358487025,-0.218341502786582,5.68925560781433e-55,2.27570224312573e-54,lower_in_top20
21_01675_LI_SING,LDL_P,0.2,top20,Oxidative_stress_response,699,2792,0.173524773354513,-0.0434433440454163,0.216968117399929,1.11237724392278e-48,3.33713173176833e-48,higher_in_top20
21_01675_LI_SING,LDL_P,0.2,top20,Angiogenesis_endothelium,699,2792,-0.199918488976368,0.0500512262874216,-0.24996971526379,2.26252943149192e-47,5.4300706355806e-47,lower_in_top20
21_01675_LI_SING,LDL_P,0.1,top10,TGFb_CAF_activation,350,3141,-0.239916947625479,0.0267338209706836,-0.266650768596162,9.34727267325881e-46,3.73890906930352e-45,lower_in_top10
21_01675_LI_SING,LDL_P,0.2,top20,Myeloid_phagocytosis_complement,699,2792,-0.188112162072388,0.0470954159343124,-0.235207578006701,7.21490145954967e-45,1.44298029190993e-44,lower_in_top20
21_01675_LI_SING,LDL_P,0.5,top50,TGFb_CAF_activation,1746,1745,-0.0771680018443905,0.0772122241950175,-0.154380226039408,1.67799580051273e-42,6.7119832020509e-42,lower_in_top50
21_01675_LI_SING,LDL_P,0.5,top50,ECM_remodeling,1746,1745,-0.126258246973394,0.126330601269655,-0.252588848243049,9.44730889278835e-42,2.8341926678365e-41,lower_in_top50
21_01675_LI_SING,LDL_P,0.5,top50,Myeloid_phagocytosis_complement,1746,1745,-0.0826677920632276,0.0827151661561009,-0.165382958219329,9.47245575490584e-35,2.2733893811774e-34,lower_in_top50
21_01675_LI_SING,LDL_P,0.1,top10,Myeloid_phagocytosis_complement,350,3141,-0.238411600523543,0.0265660809243046,-0.264977681447848,4.13898145551285e-33,1.24169443665385e-32,lower_in_top10
21_01675_LI_SING,LDL_P,0.1,top10,Angiogenesis_endothelium,350,3141,-0.246795895174739,0.027500338526316,-0.274296233701055,1.33826491183151e-32,3.21183578839561e-32,lower_in_top10
21_01675_LI_SING,LDL_P,0.5,top50,Angiogenesis_endothelium,1746,1745,-0.0804096262114168,0.0804557062264377,-0.160865332437855,3.98594795763031e-29,7.97189591526062e-29,lower_in_top50
21_01675_LI_SING,LDL_P,0.5,top50,Hypoxia_glycolysis,1746,1745,0.0582884707990005,-0.0583218739341265,0.116610344733127,4.85986751597912e-26,8.3312014559642e-26,higher_in_top50
21_01675_LI_SING,LDL_P,0.1,top10,Oxidative_stress_response,350,3141,0.159039955180239,-0.01772173967306,0.176761694853299,1.3106213789185e-19,2.621242757837e-19,higher_in_top10
21_01675_LI_SING,LDL_P,0.2,top20,Hypoxia_glycolysis,699,2792,0.096277892375977,-0.0241039565798008,0.120381848955778,4.15790658136803e-18,7.12783985377376e-18,higher_in_top20
21_01675_LI_SING,LDL_P,0.1,top10,Antigen_presentation,350,3141,-0.181691275560517,0.0202457645482896,-0.201937040108807,1.33239236920282e-11,2.28410120434769e-11,lower_in_top10
21_01675_LI_SING,LDL_P,0.1,top10,Hypoxia_glycolysis,350,3141,0.107474230085271,-0.0119757976853998,0.119450027770671,5.04421674708998e-10,7.56632512063497e-10,higher_in_top10
21_01675_LI_SING,LDL_P,0.2,top20,Antigen_presentation,699,2792,-0.116136639350825,0.0290757560552375,-0.145212395406062,1.29925662252996e-09,1.94888493379494e-09,lower_in_top20
21_01675_LI_SING,LDL_P,0.1,top10,TNFa_NFkB_inflammation,350,3141,-0.104606070999302,0.0116562002068627,-0.116262271206164,2.71987707421699e-08,3.62650276562265e-08,lower_in_top10
21_01675_LI_SING,LDL_P,0.2,top20,TNFa_NFkB_inflammation,699,2792,-0.0771723345778931,0.0193207241654539,-0.0964930587433471,2.79942155100814e-08,3.73256206801086e-08,lower_in_top20
21_01675_LI_SING,LDL_P,0.2,top20,Treg_checkpoint,699,2792,-0.0748115348203428,0.0187296786674139,-0.0935412134877567,3.23767679600509e-05,3.88521215520611e-05,lower_in_top20
21_01675_LI_SING,LDL_P,0.1,top10,Treg_checkpoint,350,3141,-0.100313177366154,0.011177845297088,-0.111491022663242,8.50845263248231e-05,0.000102101431589788,lower_in_top10
21_01675_LI_SING,LDL_P,0.5,top50,M2_macrophage_immunosuppression,1746,1745,-0.0278118695392359,0.0278278075733557,-0.0556396771125916,0.000147426293534396,0.000221139440301593,lower_in_top50
21_01675_LI_SING,LDL_P,0.5,top50,IFNg_response,1746,1745,-0.00415253116686929,0.00415491084089088,-0.00830744200776017,0.000278999699268314,0.000371999599024419,lower_in_top50
21_01675_LI_SING,LDL_P,0.1,top10,M2_macrophage_immunosuppression,350,3141,-0.0739853053199011,0.00824414417763929,-0.0822294494975404,0.000851166147338938,0.000928544888006114,lower_in_top10
21_01675_LI_SING,LDL_P,0.2,top20,M2_macrophage_immunosuppression,699,2792,-0.0500965871739011,0.0125420896971907,-0.0626386768710918,0.00174717190550253,0.00190600571509366,lower_in_top20
21_01675_LI_SING,LDL_P,0.5,top50,Treg_checkpoint,1746,1745,-0.0285926359216464,0.0286090213863579,-0.0572016573080044,0.00226338951956352,0.00271606742347622,lower_in_top50
21_01675_LI_SING,LDL_P,0.5,top50,Antigen_presentation,1746,1745,-0.0314145101512518,0.0314325127358638,-0.0628470228871156,0.00625258900620359,0.00682100618858574,lower_in_top50
21_01675_LI_SING,LDL_P,0.5,top50,TNFa_NFkB_inflammation,1746,1745,-0.0137289242077038,0.0137367917860464,-0.0274657159937502,0.242895026065382,0.242895026065382,lower_in_top50
21_01675_LI_SING,LDL_P,0.1,top10,IFNg_response,350,3141,-0.0266758942952155,0.00297248105804721,-0.0296483753532627,0.534475257249775,0.534475257249775,lower_in_top10
21_01675_LI_SING,LDL_P,0.2,top20,IFNg_response,699,2792,-0.0290563085019275,0.00727448411276799,-0.0363307926146955,0.933733229562764,0.933733229562764,lower_in_top20
21_01675_LI_SING,LDL_PL,0.5,top50,Epithelial_repair_stemness,1746,1745,0.217764274782381,-0.217889068063059,0.43565334284544,2.64112220555019e-185,3.16934664666023e-184,higher_in_top50
21_01675_LI_SING,LDL_PL,0.2,top20,Epithelial_repair_stemness,699,2792,0.379887705606149,-0.0951079893333451,0.474995694939494,3.60288673538712e-135,4.32346408246454e-134,higher_in_top20
21_01675_LI_SING,LDL_PL,0.2,top20,ECM_remodeling,699,2792,-0.36155595398254,0.0905184856138242,-0.452074439596364,7.37388098024922e-80,4.42432858814953e-79,lower_in_top20
21_01675_LI_SING,LDL_PL,0.1,top10,Epithelial_repair_stemness,350,3141,0.427174976946621,-0.0475998860016934,0.474774862948315,1.87741567781108e-70,2.25289881337329e-69,higher_in_top10
21_01675_LI_SING,LDL_PL,0.2,top20,TGFb_CAF_activation,699,2792,-0.194696758279494,0.0487439233658188,-0.243440681645313,1.39062734585527e-65,5.56250938342108e-65,lower_in_top20
21_01675_LI_SING,LDL_PL,0.1,top10,ECM_remodeling,350,3141,-0.489333565265524,0.0545261852413038,-0.543859750506828,4.42508710998823e-65,2.65505226599294e-64,lower_in_top10
21_01675_LI_SING,LDL_PL,0.5,top50,Oxidative_stress_response,1746,1745,0.102583727751173,-0.102642514987705,0.205226242738878,1.21445410773401e-64,7.28672464640407e-64,higher_in_top50
21_01675_LI_SING,LDL_PL,0.2,top20,Angiogenesis_endothelium,699,2792,-0.211344745218173,0.052911882846527,-0.2642566280647,6.8800292239724e-54,2.06400876719172e-53,lower_in_top20
21_01675_LI_SING,LDL_PL,0.2,top20,Oxidative_stress_response,699,2792,0.173687665501017,-0.0434841254245017,0.217171790925519,6.35716232031551e-49,1.52571895687572e-48,higher_in_top20
21_01675_LI_SING,LDL_PL,0.1,top10,TGFb_CAF_activation,350,3141,-0.246589194600922,0.0274773059886414,-0.274066500589564,2.66788694567353e-47,1.06715477826941e-46,lower_in_top10
21_01675_LI_SING,LDL_PL,0.5,top50,TGFb_CAF_activation,1746,1745,-0.0815266909782253,0.0815734111449748,-0.1631001021232,3.52871347844908e-47,1.41148539137963e-46,lower_in_top50
21_01675_LI_SING,LDL_PL,0.5,top50,ECM_remodeling,1746,1745,-0.133125617459788,0.133201907211915,-0.266327524671704,4.87499509252829e-47,1.46249852775849e-46,lower_in_top50
21_01675_LI_SING,LDL_PL,0.2,top20,Myeloid_phagocytosis_complement,699,2792,-0.182136448706864,0.045599347294448,-0.227735796001312,4.77020503114298e-43,9.54041006228596e-43,lower_in_top20
21_01675_LI_SING,LDL_PL,0.5,top50,Myeloid_phagocytosis_complement,1746,1745,-0.0870681705241386,0.0871180663238663,-0.174186236848005,1.94970728230101e-39,4.67929747752242e-39,lower_in_top50
21_01675_LI_SING,LDL_PL,0.1,top10,Angiogenesis_endothelium,350,3141,-0.265147953175219,0.0295452988256374,-0.294693252000857,2.81690377761275e-38,7.27400368751017e-38,lower_in_top10
21_01675_LI_SING,LDL_PL,0.1,top10,Myeloid_phagocytosis_complement,350,3141,-0.257358688718788,0.0286773451294417,-0.286036033848229,3.0308348697959e-38,7.27400368751017e-38,lower_in_top10
21_01675_LI_SING,LDL_PL,0.5,top50,Angiogenesis_endothelium,1746,1745,-0.0877696831364488,0.0878199809491346,-0.175589664085583,1.21909429190481e-32,2.43818858380963e-32,lower_in_top50
21_01675_LI_SING,LDL_PL,0.5,top50,Hypoxia_glycolysis,1746,1745,0.0580935836398299,-0.0581268750917701,0.1162204587316,5.07108694637643e-26,8.69329190807388e-26,higher_in_top50
21_01675_LI_SING,LDL_PL,0.1,top10,Oxidative_stress_response,350,3141,0.164643620520616,-0.0183461531939552,0.182989773714571,3.35711375783306e-21,6.71422751566611e-21,higher_in_top10
21_01675_LI_SING,LDL_PL,0.2,top20,Hypoxia_glycolysis,699,2792,0.0981615855932829,-0.0245755545593483,0.122737140152631,2.97964307244707e-19,5.10795955276641e-19,higher_in_top20
21_01675_LI_SING,LDL_PL,0.1,top10,Antigen_presentation,350,3141,-0.204983702775075,0.0228412276253655,-0.227824930400441,2.23238693801348e-14,3.82694903659454e-14,lower_in_top10
21_01675_LI_SING,LDL_PL,0.1,top10,Hypoxia_glycolysis,350,3141,0.113350880284831,-0.0126306297674902,0.125981510052321,2.10666818139473e-11,3.1600022720921e-11,higher_in_top10
21_01675_LI_SING,LDL_PL,0.1,top10,TNFa_NFkB_inflammation,350,3141,-0.112356943780236,0.0125198759385809,-0.124876819718817,4.71314199925612e-10,6.28418933234149e-10,lower_in_top10
21_01675_LI_SING,LDL_PL,0.2,top20,Antigen_presentation,699,2792,-0.118992370013149,0.0297907115469871,-0.148783081560136,1.05534457443482e-09,1.58301686165223e-09,lower_in_top20
21_01675_LI_SING,LDL_PL,0.2,top20,TNFa_NFkB_inflammation,699,2792,-0.0770700029967205,0.0192951046184483,-0.0963651076151688,4.13158802339928e-08,5.50878403119904e-08,lower_in_top20
21_01675_LI_SING,LDL_PL,0.2,top20,Treg_checkpoint,699,2792,-0.0871899089633955,0.0218287057182711,-0.109018614681667,1.95322746739299e-07,2.34387296087159e-07,lower_in_top20
21_01675_LI_SING,LDL_PL,0.1,top10,M2_macrophage_immunosuppression,350,3141,-0.0949666355611295,0.0105820829183047,-0.105548718479434,4.89686141018691e-06,5.87623369222429e-06,lower_in_top10
21_01675_LI_SING,LDL_PL,0.5,top50,M2_macrophage_immunosuppression,1746,1745,-0.0329138266208599,0.0329326884126195,-0.0658465150334794,8.16982464789408e-06,1.22547369718411e-05,lower_in_top50
21_01675_LI_SING,LDL_PL,0.1,top10,Treg_checkpoint,350,3141,-0.0977488653222355,0.0108921053367659,-0.108640970659001,9.91959382941788e-05,0.000108213750866377,lower_in_top10
21_01675_LI_SING,LDL_PL,0.5,top50,IFNg_response,1746,1745,-0.000857585232275017,0.000858076685130692,-0.00171566191740571,0.000301091343772114,0.000401455125029486,lower_in_top50
21_01675_LI_SING,LDL_PL,0.2,top20,M2_macrophage_immunosuppression,699,2792,-0.0510528357270322,0.0127814943313736,-0.0638343300584058,0.000795384987765255,0.000867692713925733,lower_in_top20
21_01675_LI_SING,LDL_PL,0.5,top50,Antigen_presentation,1746,1745,-0.0267979235280968,0.0268132805043288,-0.0536112040324256,0.0153003104078307,0.0180185063146482,lower_in_top50
21_01675_LI_SING,LDL_PL,0.5,top50,Treg_checkpoint,1746,1745,-0.0225342465335244,0.022547160141853,-0.0450814066753775,0.0165169641217608,0.0180185063146482,lower_in_top50
21_01675_LI_SING,LDL_PL,0.2,top20,IFNg_response,699,2792,-0.0215166913936899,0.00538687939978152,-0.0269035707934714,0.376920588403056,0.376920588403056,lower_in_top20
21_01675_LI_SING,LDL_PL,0.1,top10,IFNg_response,350,3141,-0.04616235973804,0.00514384778997606,-0.0513062075280161,0.493496138732101,0.493496138732101,lower_in_top10
21_01675_LI_SING,LDL_PL,0.5,top50,TNFa_NFkB_inflammation,1746,1745,-0.0121266757961927,0.0121336251806031,-0.0242603009767958,0.509797144357927,0.509797144357927,lower_in_top50
21_01675_LI_SING,LDL_size,0.5,top50,Epithelial_repair_stemness,1746,1745,0.170065116290106,-0.170162574809471,0.340227691099578,2.28559546904309e-112,2.74271456285171e-111,higher_in_top50
21_01675_LI_SING,LDL_size,0.2,top20,Epithelial_repair_stemness,699,2792,0.295404560126471,-0.0739569439571652,0.369361504083636,1.41965708327466e-87,1.70358849992959e-86,higher_in_top20
21_01675_LI_SING,LDL_size,0.5,top50,Oxidative_stress_response,1746,1745,0.105158351080599,-0.105218613745973,0.210376964826572,8.70838452666481e-65,5.22503071599888e-64,higher_in_top50
21_01675_LI_SING,LDL_size,0.2,top20,Oxidative_stress_response,699,2792,0.188913782181201,-0.0472961080747339,0.236209890255934,2.21391281465633e-58,1.3283476887938e-57,higher_in_top20
21_01675_LI_SING,LDL_size,0.1,top10,Epithelial_repair_stemness,350,3141,0.31555906744521,-0.0351625831282474,0.350721650573457,3.40894885847993e-47,4.09073863017591e-46,higher_in_top10
21_01675_LI_SING,LDL_size,0.1,top10,Oxidative_stress_response,350,3141,0.215599500090221,-0.0240241404111987,0.23962364050142,2.12571084316022e-34,1.27542650589613e-33,higher_in_top10
21_01675_LI_SING,LDL_size,0.5,top50,Hypoxia_glycolysis,1746,1745,0.0638117920653891,-0.0638483604276018,0.127660152492991,7.36246512526645e-30,2.94498605010658e-29,higher_in_top50
21_01675_LI_SING,LDL_size,0.2,top20,Hypoxia_glycolysis,699,2792,0.100588157769119,-0.0251830667194163,0.125771224488536,1.07445909971364e-21,4.29783639885457e-21,higher_in_top20
21_01675_LI_SING,LDL_size,0.2,top20,TGFb_CAF_activation,699,2792,-0.0982720613162067,0.0246032130587494,-0.122875274374956,1.06130245811693e-18,3.1839073743508e-18,lower_in_top20
21_01675_LI_SING,LDL_size,0.2,top20,Angiogenesis_endothelium,699,2792,-0.108176461721253,0.0270828605813594,-0.135259322302612,4.48465871654701e-15,1.07631809197128e-14,lower_in_top20
21_01675_LI_SING,LDL_size,0.1,top10,Hypoxia_glycolysis,350,3141,0.116836618008425,-0.013019043713131,0.129855661721556,5.66964514850498e-14,2.26785805940199e-13,higher_in_top10
21_01675_LI_SING,LDL_size,0.5,top50,TGFb_CAF_activation,1746,1745,-0.0427381367779522,0.0427626285468792,-0.0855007653248314,1.20851200088937e-13,3.62553600266812e-13,lower_in_top50
21_01675_LI_SING,LDL_size,0.2,top20,ECM_remodeling,699,2792,-0.134506196145085,0.0336747246079571,-0.168180920753042,4.67981311431569e-13,9.35962622863137e-13,lower_in_top20
21_01675_LI_SING,LDL_size,0.1,top10,Antigen_presentation,350,3141,0.134820761613035,-0.0150230075022494,0.149843769115284,1.86078939355977e-09,5.58236818067932e-09,higher_in_top10
21_01675_LI_SING,LDL_size,0.5,top50,Angiogenesis_endothelium,1746,1745,-0.0343064682680391,0.0343261281352413,-0.0686325964032804,7.8058366526997e-09,1.87340079664793e-08,lower_in_top50
21_01675_LI_SING,LDL_size,0.2,top20,Myeloid_phagocytosis_complement,699,2792,-0.0673753906247427,0.0168679792430859,-0.0842433698678286,3.61276909019857e-08,6.19331844034041e-08,lower_in_top20
21_01675_LI_SING,LDL_size,0.5,top50,ECM_remodeling,1746,1745,-0.0490784265015553,0.0491065516743365,-0.0981849781758918,2.19725792241579e-07,4.39451584483157e-07,lower_in_top50
21_01675_LI_SING,LDL_size,0.1,top10,M2_macrophage_immunosuppression,350,3141,0.0811046752606763,-0.0090374518755928,0.0901421271362691,4.54769921222472e-07,1.09144781093393e-06,higher_in_top10
21_01675_LI_SING,LDL_size,0.5,top50,Myeloid_phagocytosis_complement,1746,1745,-0.0227909135379224,0.0228039742333601,-0.0455948877712825,2.22493095520573e-05,3.81416735178126e-05,lower_in_top50
21_01675_LI_SING,LDL_size,0.2,top20,IFNg_response,699,2792,0.0113665116553677,-0.0028456990140047,0.0142122106693724,6.94032036403414e-05,0.000104104805460512,higher_in_top20
21_01675_LI_SING,LDL_size,0.5,top50,Treg_checkpoint,1746,1745,-0.0350517597722866,0.0350718467406377,-0.0701236065129242,0.000121172367319256,0.000181758550978884,lower_in_top50
21_01675_LI_SING,LDL_size,0.1,top10,IFNg_response,350,3141,0.0265770460225271,-0.00296146644631762,0.0295385124688447,0.000157182686670574,0.000314365373341147,higher_in_top10
21_01675_LI_SING,LDL_size,0.1,top10,TNFa_NFkB_inflammation,350,3141,0.0310536391074151,-0.00346029089067025,0.0345139299980854,0.000328442820132944,0.000563044834513617,higher_in_top10
21_01675_LI_SING,LDL_size,0.5,top50,IFNg_response,1746,1745,-0.00416511404987384,0.00416750093471669,-0.00833261498459053,0.000504683485355309,0.000672911313807079,lower_in_top50
21_01675_LI_SING,LDL_size,0.2,top20,M2_macrophage_immunosuppression,699,2792,0.0304730198762231,-0.00762916937445571,0.0381021892506788,0.000831279800011585,0.00110837306668211,higher_in_top20
21_01675_LI_SING,LDL_size,0.1,top10,TGFb_CAF_activation,350,3141,-0.0519765324401354,0.00579171803694592,-0.0577682504770813,0.00110732754984914,0.00166099132477371,lower_in_top10
21_01675_LI_SING,LDL_size,0.1,top10,Angiogenesis_endothelium,350,3141,-0.073953272565452,0.00824057478443434,-0.0821938473498863,0.00143419954928067,0.00191226606570756,lower_in_top10
21_01675_LI_SING,LDL_size,0.2,top20,Antigen_presentation,699,2792,0.0288332170416979,-0.00721863134389331,0.0360518483855912,0.0156835011157487,0.0188202013388984,higher_in_top20
21_01675_LI_SING,LDL_size,0.5,top50,M2_macrophage_immunosuppression,1746,1745,0.00935876827145368,-0.00936413146244035,0.018722899733894,0.0182083302491888,0.0218499962990266,higher_in_top50
21_01675_LI_SING,LDL_size,0.1,top10,ECM_remodeling,350,3141,-0.0471875117975609,0.00525807995197326,-0.0524455917495342,0.0558592081811627,0.0670310498173952,lower_in_top10
21_01675_LI_SING,LDL_size,0.1,top10,Treg_checkpoint,350,3141,-0.0155043683299418,0.0017276437171215,-0.0172320120470633,0.205791565142389,0.224499889246243,lower_in_top10
21_01675_LI_SING,LDL_size,0.5,top50,TNFa_NFkB_inflammation,1746,1745,0.00416507388562482,-0.0041674607474504,0.00833253463307521,0.287788426275415,0.313951010482271,higher_in_top50
21_01675_LI_SING,LDL_size,0.2,top20,TNFa_NFkB_inflammation,699,2792,0.00289959944628921,-0.000725938400055918,0.00362553784634512,0.304487730032575,0.332168432762809,higher_in_top20
21_01675_LI_SING,LDL_size,0.2,top20,Treg_checkpoint,699,2792,-0.0363265953756773,0.00909465980214816,-0.0454212551778254,0.504183199941268,0.504183199941268,lower_in_top20
21_01675_LI_SING,LDL_size,0.5,top50,Antigen_presentation,1746,1745,-0.000119953034005767,0.00012002177499753,-0.000239974809003297,0.543573039833707,0.543573039833707,lower_in_top50
21_01675_LI_SING,LDL_size,0.1,top10,Myeloid_phagocytosis_complement,350,3141,0.0146044706640968,-0.00162736858721208,0.0162318392513089,0.551047751702023,0.551047751702023,higher_in_top10
21_01675_LI_SING,L_HDL_FC_pct,0.5,top50,Epithelial_repair_stemness,1746,1745,0.220757654254218,-0.220884162938605,0.441641817192822,1.42622365500555e-185,1.71146838600666e-184,higher_in_top50
21_01675_LI_SING,L_HDL_FC_pct,0.2,top20,Epithelial_repair_stemness,699,2792,0.359187351494979,-0.0899254866386075,0.449112838133587,1.812517051293e-126,2.1750204615516e-125,higher_in_top20
21_01675_LI_SING,L_HDL_FC_pct,0.5,top50,Oxidative_stress_response,1746,1745,0.109801448751748,-0.10986437221808,0.219665820969828,5.2626334154441e-75,3.15758004926646e-74,higher_in_top50
21_01675_LI_SING,L_HDL_FC_pct,0.2,top20,Oxidative_stress_response,699,2792,0.197084698229685,-0.0493417636327176,0.246426461862403,1.19292286312979e-64,7.15753717877874e-64,higher_in_top20
21_01675_LI_SING,L_HDL_FC_pct,0.1,top10,Epithelial_repair_stemness,350,3141,0.367016198120743,-0.0408964244961037,0.407912622616847,1.85165701428276e-61,2.22198841713931e-60,higher_in_top10
21_01675_LI_SING,L_HDL_FC_pct,0.2,top20,ECM_remodeling,699,2792,-0.306626109802431,0.0767663505558385,-0.38339246035827,3.85385938288487e-57,1.54154375315395e-56,lower_in_top20
21_01675_LI_SING,L_HDL_FC_pct,0.2,top20,TGFb_CAF_activation,699,2792,-0.170067554739964,0.0425778011329637,-0.212645355872928,3.27142232399387e-51,9.81426697198162e-51,lower_in_top20
21_01675_LI_SING,L_HDL_FC_pct,0.5,top50,TGFb_CAF_activation,1746,1745,-0.0811076823551151,0.0811541624023098,-0.162261844757425,1.46924886141928e-45,5.87699544567711e-45,lower_in_top50
21_01675_LI_SING,L_HDL_FC_pct,0.5,top50,ECM_remodeling,1746,1745,-0.131467734566754,0.131543074242725,-0.263010808809479,2.31104726814623e-45,6.93314180443869e-45,lower_in_top50
21_01675_LI_SING,L_HDL_FC_pct,0.1,top10,ECM_remodeling,350,3141,-0.373443268518827,0.0416125896152789,-0.415055858134106,7.21715259036605e-39,4.33029155421963e-38,lower_in_top10
21_01675_LI_SING,L_HDL_FC_pct,0.2,top20,Angiogenesis_endothelium,699,2792,-0.176824085148471,0.0442693536958385,-0.22109343884431,3.7462785742068e-38,8.99106857809632e-38,lower_in_top20
21_01675_LI_SING,L_HDL_FC_pct,0.1,top10,Oxidative_stress_response,350,3141,0.218213363640809,-0.0243154018701944,0.242528765511003,2.49680480671641e-37,9.98721922686564e-37,higher_in_top10
21_01675_LI_SING,L_HDL_FC_pct,0.5,top50,Hypoxia_glycolysis,1746,1745,0.0627434395811639,-0.062779395706996,0.12552283528816,2.06262891017401e-28,4.95030938441762e-28,higher_in_top50
21_01675_LI_SING,L_HDL_FC_pct,0.1,top10,TGFb_CAF_activation,350,3141,-0.184187584489151,0.0205239269567662,-0.204711511445917,2.85771459865313e-28,8.5731437959594e-28,lower_in_top10
21_01675_LI_SING,L_HDL_FC_pct,0.2,top20,Myeloid_phagocytosis_complement,699,2792,-0.140691683793635,0.0352233119526332,-0.175914995746269,1.80521338132794e-27,3.61042676265588e-27,lower_in_top20
21_01675_LI_SING,L_HDL_FC_pct,0.5,top50,Angiogenesis_endothelium,1746,1745,-0.0689754930923125,0.0690150205955174,-0.13799051368783,8.86999451725192e-27,1.77399890345038e-26,lower_in_top50
21_01675_LI_SING,L_HDL_FC_pct,0.5,top50,Myeloid_phagocytosis_complement,1746,1745,-0.0627125848969791,0.0627485233410466,-0.125461108238026,3.5442387751811e-23,6.07583790031045e-23,lower_in_top50
21_01675_LI_SING,L_HDL_FC_pct,0.1,top10,Angiogenesis_endothelium,350,3141,-0.203121674063404,0.0226337427323118,-0.225755416795715,1.13398481810987e-21,2.72156356346369e-21,lower_in_top10
21_01675_LI_SING,L_HDL_FC_pct,0.2,top20,Hypoxia_glycolysis,699,2792,0.0891855034989653,-0.0223283191066521,0.111513822605617,5.72539164094121e-17,9.81495709875637e-17,higher_in_top20
21_01675_LI_SING,L_HDL_FC_pct,0.1,top10,Myeloid_phagocytosis_complement,350,3141,-0.149052081317633,0.016608796071688,-0.165660877389321,1.15760565657822e-14,2.31521131315643e-14,lower_in_top10
21_01675_LI_SING,L_HDL_FC_pct,0.1,top10,Hypoxia_glycolysis,350,3141,0.103559228999342,-0.0115395511460572,0.1150987801454,5.94663795386863e-11,1.01942364923462e-10,higher_in_top10
21_01675_LI_SING,L_HDL_FC_pct,0.5,top50,IFNg_response,1746,1745,0.0122973287376515,-0.0123043759174434,0.0246017046550949,1.22930409439293e-06,1.84395614158939e-06,higher_in_top50
21_01675_LI_SING,L_HDL_FC_pct,0.5,top50,Treg_checkpoint,1746,1745,-0.0328502199517784,0.0328690452927246,-0.065719265244503,6.27396625626444e-05,8.36528834168591e-05,lower_in_top50
