time,hazard,n_censor,n_event,group
3825,0.00163639234994715,1,0,Q2
3826,0.00163639234994715,1,0,Q2
3830,0.00163639234994715,1,0,Q2
3832,0.00163639234994715,1,0,Q2
3836,0.00163639234994715,1,0,Q2
3837,0.00163639234994715,1,0,Q2
3842,0.00163639234994715,1,0,Q2
3857,0.00163639234994715,1,0,Q2
3860,0.00165722025934659,0,1,Q2
3882,0.00165722025934659,1,0,Q2
3883,0.00165722025934659,1,0,Q2
3886,0.00165722025934659,1,0,Q2
3893,0.00165722025934659,1,0,Q2
3900,0.00165722025934659,1,0,Q2
3906,0.00165722025934659,1,0,Q2
3920,0.00165722025934659,1,0,Q2
3927,0.00167805163973873,0,1,Q2
3938,0.00167805163973873,1,0,Q2
3939,0.00167805163973873,1,0,Q2
3942,0.00167805163973873,1,0,Q2
3952,0.00167805163973873,1,0,Q2
3968,0.00167805163973873,1,0,Q2
3975,0.00167805163973873,1,0,Q2
3976,0.00169888605819877,1,1,Q2
3985,0.00169888605819877,1,0,Q2
3987,0.00169888605819877,2,0,Q2
3995,0.00169888605819877,1,0,Q2
3996,0.00169888605819877,1,0,Q2
4005,0.001719723515613,1,1,Q2
4007,0.00174056184146265,0,1,Q2
4017,0.00174056184146265,1,0,Q2
4032,0.00174056184146265,2,0,Q2
4044,0.00174056184146265,1,0,Q2
4045,0.00174056184146265,2,0,Q2
4056,0.00174056184146265,1,0,Q2
4061,0.00176140364177808,2,1,Q2
4062,0.00176140364177808,1,0,Q2
4067,0.00176140364177808,1,0,Q2
4069,0.00176140364177808,1,0,Q2
4070,0.00176140364177808,1,0,Q2
4075,0.00176140364177808,2,0,Q2
4077,0.00176140364177808,1,0,Q2
4079,0.00176140364177808,1,0,Q2
4086,0.00176140364177808,1,0,Q2
4092,0.00178225065596523,0,1,Q2
4104,0.00178225065596523,2,0,Q2
4112,0.00178225065596523,1,0,Q2
4114,0.0018030994086894,0,1,Q2
4120,0.0018030994086894,2,0,Q2
4126,0.0018030994086894,1,0,Q2
4128,0.0018030994086894,1,0,Q2
4134,0.0018030994086894,1,0,Q2
4136,0.0018030994086894,1,0,Q2
4137,0.0018030994086894,1,0,Q2
4139,0.0018030994086894,1,0,Q2
4153,0.0018030994086894,1,0,Q2
4156,0.0018030994086894,1,0,Q2
4163,0.0018030994086894,1,0,Q2
4172,0.0018030994086894,1,0,Q2
4177,0.0018030994086894,3,0,Q2
4183,0.0018030994086894,1,0,Q2
4184,0.0018030994086894,1,0,Q2
4191,0.0018030994086894,1,0,Q2
4196,0.0018030994086894,1,0,Q2
4202,0.0018030994086894,2,0,Q2
4212,0.0018030994086894,1,0,Q2
4213,0.0018030994086894,1,0,Q2
4214,0.0018030994086894,1,0,Q2
4219,0.00182395903384263,0,1,Q2
4220,0.00182395903384263,2,0,Q2
4223,0.00184481996444953,0,1,Q2
4227,0.00186568133024383,0,1,Q2
4234,0.00186568133024383,2,0,Q2
4237,0.00186568133024383,1,0,Q2
4249,0.00186568133024383,1,0,Q2
4250,0.00186568133024383,1,0,Q2
4252,0.00186568133024383,1,0,Q2
4253,0.00186568133024383,1,0,Q2
4259,0.00186568133024383,2,0,Q2
4263,0.00186568133024383,1,0,Q2
4269,0.00188654748429933,0,1,Q2
4270,0.00188654748429933,2,0,Q2
4275,0.00188654748429933,2,0,Q2
4276,0.00188654748429933,1,0,Q2
4278,0.00190741625106023,0,1,Q2
4284,0.00190741625106023,1,0,Q2
4289,0.00190741625106023,1,0,Q2
4290,0.00190741625106023,2,0,Q2
4300,0.00190741625106023,1,0,Q2
4311,0.00192828763118103,1,1,Q2
4314,0.00192828763118103,1,0,Q2
4316,0.00192828763118103,1,0,Q2
4317,0.00192828763118103,1,0,Q2
4318,0.00194916118960172,0,1,Q2
4321,0.00194916118960172,2,0,Q2
4325,0.00194916118960172,1,0,Q2
4326,0.00194916118960172,2,0,Q2
4336,0.00194916118960172,1,0,Q2
4339,0.00194916118960172,1,0,Q2
4344,0.00194916118960172,1,0,Q2
4349,0.00194916118960172,1,0,Q2
4352,0.00194916118960172,1,0,Q2
4353,0.00194916118960172,2,0,Q2
4360,0.00194916118960172,1,0,Q2
4365,0.00194916118960172,1,0,Q2
4366,0.00194916118960172,2,0,Q2
4369,0.00197004215764415,0,1,Q2
4371,0.00197004215764415,1,0,Q2
4378,0.00197004215764415,1,0,Q2
4379,0.00197004215764415,2,0,Q2
4386,0.0019909253059884,0,1,Q2
4389,0.0019909253059884,1,0,Q2
4391,0.0019909253059884,1,0,Q2
4394,0.0019909253059884,2,0,Q2
4396,0.0019909253059884,1,0,Q2
4403,0.0019909253059884,2,0,Q2
4404,0.0019909253059884,1,0,Q2
4406,0.0019909253059884,2,0,Q2
4408,0.0019909253059884,2,0,Q2
4420,0.0019909253059884,1,0,Q2
4422,0.0019909253059884,1,0,Q2
4424,0.00201181499797067,1,1,Q2
4431,0.00201181499797067,1,0,Q2
4442,0.00201181499797067,1,0,Q2
4444,0.00201181499797067,1,0,Q2
4445,0.00201181499797067,2,0,Q2
4446,0.00203270774505423,0,1,Q2
4448,0.00203270774505423,1,0,Q2
4451,0.00203270774505423,1,0,Q2
4453,0.00203270774505423,3,0,Q2
4455,0.00203270774505423,1,0,Q2
4460,0.00203270774505423,1,0,Q2
4466,0.00203270774505423,2,0,Q2
4468,0.00203270774505423,1,0,Q2
4470,0.00203270774505423,1,0,Q2
4471,0.00203270774505423,1,0,Q2
4474,0.00203270774505423,1,0,Q2
4476,0.00203270774505423,1,0,Q2
4482,0.00203270774505423,1,0,Q2
4496,0.00203270774505423,1,0,Q2
4499,0.00203270774505423,1,0,Q2
4503,0.00205360835221761,0,1,Q2
4511,0.00205360835221761,1,0,Q2
4513,0.00207450983308833,1,1,Q2
4518,0.00207450983308833,1,0,Q2
4521,0.00207450983308833,1,0,Q2
4526,0.00207450983308833,1,0,Q2
4527,0.00209541349854676,1,1,Q2
4528,0.00209541349854676,1,0,Q2
4534,0.00209541349854676,1,0,Q2
4535,0.00209541349854676,1,0,Q2
4537,0.00209541349854676,1,0,Q2
4538,0.00209541349854676,1,0,Q2
4540,0.00209541349854676,1,0,Q2
4542,0.00209541349854676,1,0,Q2
4543,0.00209541349854676,1,0,Q2
4551,0.00209541349854676,1,0,Q2
4552,0.00209541349854676,1,0,Q2
4555,0.00209541349854676,1,0,Q2
4557,0.00209541349854676,1,0,Q2
4562,0.00209541349854676,1,0,Q2
4564,0.00209541349854676,1,0,Q2
4566,0.00209541349854676,1,0,Q2
4569,0.00211632459502083,1,1,Q2
4570,0.00211632459502083,1,0,Q2
4571,0.00211632459502083,1,0,Q2
4575,0.00211632459502083,1,0,Q2
4576,0.00211632459502083,1,0,Q2
4578,0.00211632459502083,1,0,Q2
4579,0.00211632459502083,1,0,Q2
4581,0.00211632459502083,1,0,Q2
4582,0.00211632459502083,1,0,Q2
4591,0.00211632459502083,1,0,Q2
4593,0.00211632459502083,2,0,Q2
4595,0.00211632459502083,1,0,Q2
4599,0.00211632459502083,2,0,Q2
4604,0.00211632459502083,1,0,Q2
4610,0.00211632459502083,1,0,Q2
4611,0.00211632459502083,1,0,Q2
4616,0.00211632459502083,1,0,Q2
4617,0.00211632459502083,1,0,Q2
4624,0.00211632459502083,1,0,Q2
4627,0.00211632459502083,2,0,Q2
4629,0.00211632459502083,1,0,Q2
4630,0.00211632459502083,1,0,Q2
4632,0.00211632459502083,1,0,Q2
4638,0.00211632459502083,1,0,Q2
4641,0.00211632459502083,1,0,Q2
4647,0.00211632459502083,1,0,Q2
4648,0.00213724881794826,0,1,Q2
4652,0.00213724881794826,1,0,Q2
4654,0.00213724881794826,1,0,Q2
4669,0.00213724881794826,1,0,Q2
4674,0.00213724881794826,1,0,Q2
4678,0.00213724881794826,1,0,Q2
4680,0.00213724881794826,1,0,Q2
4681,0.00213724881794826,1,0,Q2
4687,0.00213724881794826,1,0,Q2
4697,0.00213724881794826,2,0,Q2
4699,0.00213724881794826,1,0,Q2
4701,0.00213724881794826,1,0,Q2
4704,0.00213724881794826,1,0,Q2
4715,0.00213724881794826,1,0,Q2
4720,0.00213724881794826,1,0,Q2
4725,0.00213724881794826,1,0,Q2
4729,0.00213724881794826,1,0,Q2
4731,0.00213724881794826,1,0,Q2
4732,0.00213724881794826,1,0,Q2
4733,0.00213724881794826,2,0,Q2
4738,0.00213724881794826,1,0,Q2
4739,0.00213724881794826,1,0,Q2
4742,0.00213724881794826,1,0,Q2
4744,0.00213724881794826,1,0,Q2
4747,0.00213724881794826,1,0,Q2
4749,0.00213724881794826,1,0,Q2
4753,0.00213724881794826,1,0,Q2
4754,0.00213724881794826,1,0,Q2
4756,0.00213724881794826,1,0,Q2
4757,0.00213724881794826,1,0,Q2
4760,0.00213724881794826,1,0,Q2
4766,0.00213724881794826,2,0,Q2
4779,0.00213724881794826,1,0,Q2
4781,0.00213724881794826,1,0,Q2
4784,0.00213724881794826,1,0,Q2
4788,0.00213724881794826,1,0,Q2
4789,0.00213724881794826,1,0,Q2
4790,0.00213724881794826,5,0,Q2
4791,0.00213724881794826,7,0,Q2
4792,0.00213724881794826,6,0,Q2
4793,0.00213724881794826,1,0,Q2
4795,0.00213724881794826,11,0,Q2
4796,0.00213724881794826,3,0,Q2
4797,0.00213724881794826,9,0,Q2
4798,0.00213724881794826,33,0,Q2
4799,0.00213724881794826,25,0,Q2
4800,0.00215823451619569,0,1,Q2
4801,0.00215823451619569,6,0,Q2
4802,0.00215823451619569,41,0,Q2
4803,0.00215823451619569,40,0,Q2
4804,0.00215823451619569,45,0,Q2
4805,0.00215823451619569,68,0,Q2
4806,0.00215823451619569,55,0,Q2
4807,0.00215823451619569,1,0,Q2
4808,0.00215823451619569,53,0,Q2
4809,0.00215823451619569,51,0,Q2
4810,0.00215823451619569,46,0,Q2
4811,0.00215823451619569,52,0,Q2
4812,0.00215823451619569,45,0,Q2
4813,0.00215823451619569,56,0,Q2
4815,0.00215823451619569,47,0,Q2
4816,0.00215823451619569,52,0,Q2
4817,0.00215823451619569,64,0,Q2
4818,0.00215823451619569,61,0,Q2
4819,0.00215823451619569,67,0,Q2
4820,0.00215823451619569,78,0,Q2
4821,0.00215823451619569,1,0,Q2
4822,0.00215823451619569,59,0,Q2
4823,0.00215823451619569,56,0,Q2
4824,0.00215823451619569,74,0,Q2
4825,0.00215823451619569,51,0,Q2
4826,0.00215823451619569,52,0,Q2
4827,0.00215823451619569,58,0,Q2
4829,0.00215823451619569,79,0,Q2
4830,0.00215823451619569,82,0,Q2
4831,0.00215823451619569,84,0,Q2
4832,0.00215823451619569,65,0,Q2
4833,0.00215823451619569,72,0,Q2
4834,0.00215823451619569,67,0,Q2
4836,0.00215823451619569,65,0,Q2
4837,0.00215823451619569,78,0,Q2
4838,0.00215823451619569,57,0,Q2
4839,0.00215823451619569,90,0,Q2
4840,0.00215823451619569,64,0,Q2
4841,0.00215823451619569,1,0,Q2
4843,0.00215823451619569,84,0,Q2
4844,0.00215823451619569,95,0,Q2
4845,0.00215823451619569,61,0,Q2
4846,0.00215823451619569,57,0,Q2
4847,0.00215823451619569,56,0,Q2
4848,0.00215823451619569,74,0,Q2
4849,0.00215823451619569,1,0,Q2
4850,0.00215823451619569,61,0,Q2
4851,0.00215823451619569,60,0,Q2
4852,0.00215823451619569,66,0,Q2
4853,0.00215823451619569,50,0,Q2
4854,0.00215823451619569,61,0,Q2
4855,0.00215823451619569,63,0,Q2
4857,0.00215823451619569,52,0,Q2
4858,0.00215823451619569,69,0,Q2
4859,0.00215823451619569,48,0,Q2
4860,0.00215823451619569,56,0,Q2
4861,0.00215823451619569,45,0,Q2
4862,0.00215823451619569,79,0,Q2
4864,0.00215823451619569,80,0,Q2
4865,0.00215823451619569,63,0,Q2
4866,0.00215823451619569,31,0,Q2
4867,0.00215823451619569,80,0,Q2
4868,0.00215823451619569,48,0,Q2
4870,0.00215823451619569,1,0,Q2
4871,0.00215823451619569,43,0,Q2
4872,0.00215823451619569,44,0,Q2
4873,0.00215823451619569,64,0,Q2
4874,0.00215823451619569,75,0,Q2
4875,0.00215823451619569,45,0,Q2
4876,0.00215823451619569,27,0,Q2
4877,0.00215823451619569,1,0,Q2
4878,0.00215823451619569,40,0,Q2
4879,0.00215823451619569,42,0,Q2
4880,0.00215823451619569,36,0,Q2
4881,0.00215823451619569,27,0,Q2
4882,0.00215823451619569,46,0,Q2
4883,0.00215823451619569,31,0,Q2
4885,0.00215823451619569,44,0,Q2
4886,0.00215823451619569,47,0,Q2
4887,0.00215823451619569,33,0,Q2
4888,0.00215823451619569,27,0,Q2
4889,0.00215823451619569,50,0,Q2
4890,0.00215823451619569,28,0,Q2
4892,0.00215823451619569,15,0,Q2
4893,0.00215823451619569,28,0,Q2
4894,0.00215823451619569,42,0,Q2
4895,0.00215823451619569,41,0,Q2
4896,0.00215823451619569,22,0,Q2
4901,0.00215823451619569,54,0,Q2
4902,0.00215823451619569,56,0,Q2
4903,0.00215823451619569,62,0,Q2
4904,0.00215823451619569,59,0,Q2
4906,0.00215823451619569,49,0,Q2
4907,0.00215823451619569,66,0,Q2
4908,0.00215823451619569,56,0,Q2
4909,0.00215823451619569,66,0,Q2
4910,0.00215823451619569,51,0,Q2
4911,0.00215823451619569,74,0,Q2
4913,0.00215823451619569,71,0,Q2
4914,0.00215823451619569,84,0,Q2
4915,0.00215823451619569,58,0,Q2
4916,0.00215823451619569,66,0,Q2
4917,0.00215823451619569,72,0,Q2
4918,0.00215823451619569,89,0,Q2
4919,0.00215823451619569,1,0,Q2
4920,0.00215823451619569,60,0,Q2
4921,0.00215823451619569,39,0,Q2
4922,0.00215823451619569,45,0,Q2
4923,0.00215823451619569,41,0,Q2
4924,0.00215823451619569,57,0,Q2
4925,0.00215823451619569,41,0,Q2
4927,0.00215823451619569,79,0,Q2
4928,0.00215823451619569,57,0,Q2
4929,0.00215823451619569,56,0,Q2
4930,0.00215823451619569,61,0,Q2
4931,0.00215823451619569,70,0,Q2
4932,0.00215823451619569,56,0,Q2
4934,0.00215823451619569,61,0,Q2
4935,0.00215823451619569,50,0,Q2
4936,0.00215823451619569,43,0,Q2
4937,0.00215823451619569,26,0,Q2
4938,0.00215823451619569,30,0,Q2
4939,0.00215823451619569,34,0,Q2
4941,0.00215823451619569,12,0,Q2
4942,0.00215823451619569,22,0,Q2
4943,0.00215823451619569,64,0,Q2
4944,0.00215823451619569,46,0,Q2
4945,0.00215823451619569,55,0,Q2
4946,0.00215823451619569,45,0,Q2
4948,0.00215823451619569,41,0,Q2
4949,0.00215823451619569,50,0,Q2
4950,0.00215823451619569,40,0,Q2
4951,0.00215823451619569,58,0,Q2
4952,0.00215823451619569,45,0,Q2
4953,0.00215823451619569,42,0,Q2
4955,0.00215823451619569,84,0,Q2
4956,0.00215823451619569,40,0,Q2
4957,0.00215823451619569,58,0,Q2
4958,0.00215823451619569,69,0,Q2
4959,0.00215823451619569,71,0,Q2
4960,0.00215823451619569,40,0,Q2
4962,0.00215823451619569,52,0,Q2
4963,0.00215823451619569,40,0,Q2
4964,0.00215823451619569,31,0,Q2
4965,0.00215823451619569,25,0,Q2
4966,0.00215823451619569,32,0,Q2
4967,0.00215823451619569,48,0,Q2
4969,0.00215823451619569,49,0,Q2
4970,0.00215823451619569,47,0,Q2
4971,0.00215823451619569,65,0,Q2
4972,0.00215823451619569,42,0,Q2
4973,0.00215823451619569,52,0,Q2
4974,0.00215823451619569,25,0,Q2
4976,0.00215823451619569,13,0,Q2
4977,0.00215823451619569,53,0,Q2
4978,0.00215823451619569,21,0,Q2
4979,0.00215823451619569,19,0,Q2
4980,0.00215823451619569,24,0,Q2
4981,0.00215823451619569,41,0,Q2
4983,0.00215823451619569,33,0,Q2
4984,0.00215823451619569,21,0,Q2
4985,0.00215823451619569,45,0,Q2
4986,0.00215823451619569,18,0,Q2
4987,0.00215823451619569,22,0,Q2
4988,0.00215823451619569,23,0,Q2
4989,0.00215823451619569,1,0,Q2
4990,0.00215823451619569,1,0,Q2
4992,0.00215823451619569,1,0,Q2
4996,0.00215823451619569,1,0,Q2
5004,0.00215823451619569,49,0,Q2
5005,0.00215823451619569,34,0,Q2
5006,0.00215823451619569,43,0,Q2
5007,0.00215823451619569,29,0,Q2
5008,0.00215823451619569,43,0,Q2
5009,0.00215823451619569,28,0,Q2
5011,0.00215823451619569,58,0,Q2
5012,0.00215823451619569,53,0,Q2
5013,0.00215823451619569,47,0,Q2
5014,0.00215823451619569,56,0,Q2
5015,0.00215823451619569,58,0,Q2
5016,0.00215823451619569,42,0,Q2
5018,0.00215823451619569,43,0,Q2
5019,0.00215823451619569,34,0,Q2
5020,0.00215823451619569,37,0,Q2
5021,0.00215823451619569,23,0,Q2
5022,0.00215823451619569,35,0,Q2
5023,0.00215823451619569,31,0,Q2
5024,0.00215823451619569,1,0,Q2
5025,0.00215823451619569,50,0,Q2
5026,0.00215823451619569,64,0,Q2
5027,0.00215823451619569,43,0,Q2
5028,0.00215823451619569,59,0,Q2
5029,0.00215823451619569,64,0,Q2
5030,0.00215823451619569,48,0,Q2
5032,0.00215823451619569,55,0,Q2
5033,0.00215823451619569,49,0,Q2
5034,0.00215823451619569,76,0,Q2
5035,0.00215823451619569,48,0,Q2
5036,0.00215823451619569,57,0,Q2
5037,0.00215823451619569,59,0,Q2
5039,0.00215823451619569,88,0,Q2
5040,0.00215823451619569,65,0,Q2
5041,0.00215823451619569,62,0,Q2
5042,0.00215823451619569,66,0,Q2
5043,0.00215823451619569,64,0,Q2
5044,0.00215823451619569,76,0,Q2
5046,0.00215823451619569,58,0,Q2
5047,0.00215823451619569,46,0,Q2
5048,0.00215823451619569,51,0,Q2
5049,0.00215823451619569,52,0,Q2
5050,0.00215823451619569,47,0,Q2
5051,0.00215823451619569,60,0,Q2
5053,0.00215823451619569,61,0,Q2
5054,0.00215823451619569,59,0,Q2
5055,0.00215823451619569,78,0,Q2
5056,0.00215823451619569,54,0,Q2
5057,0.00215823451619569,60,0,Q2
5058,0.00215823451619569,70,0,Q2
5060,0.00215823451619569,93,0,Q2
5061,0.00215823451619569,54,0,Q2
5062,0.00215823451619569,61,0,Q2
5063,0.00215823451619569,60,0,Q2
5064,0.00215823451619569,38,0,Q2
5065,0.00215823451619569,64,0,Q2
5066,0.00215823451619569,1,0,Q2
5067,0.00215823451619569,62,0,Q2
5068,0.00215823451619569,58,0,Q2
5069,0.00215823451619569,48,0,Q2
5070,0.00215823451619569,41,0,Q2
5071,0.00215823451619569,43,0,Q2
5072,0.00215823451619569,53,0,Q2
5074,0.00215823451619569,63,0,Q2
5075,0.00215823451619569,49,0,Q2
5076,0.00215823451619569,72,0,Q2
5077,0.00215823451619569,50,0,Q2
5078,0.00215823451619569,53,0,Q2
5079,0.00215823451619569,58,0,Q2
5081,0.00215823451619569,50,0,Q2
5082,0.00215823451619569,61,0,Q2
5083,0.00215823451619569,49,0,Q2
5084,0.00215823451619569,42,0,Q2
5085,0.00215823451619569,66,0,Q2
5086,0.00215823451619569,73,0,Q2
5088,0.00215823451619569,46,0,Q2
5089,0.00215823451619569,38,0,Q2
5090,0.00215823451619569,37,0,Q2
5091,0.00215823451619569,24,0,Q2
5092,0.00215823451619569,33,0,Q2
5093,0.00215823451619569,27,0,Q2
5095,0.00215823451619569,27,0,Q2
5096,0.00215823451619569,38,0,Q2
5097,0.00215823451619569,54,0,Q2
5098,0.00215823451619569,46,0,Q2
5099,0.00215823451619569,70,0,Q2
5100,0.00218662223567019,41,1,Q2
5102,0.00218662223567019,53,0,Q2
5103,0.00218662223567019,45,0,Q2
5104,0.00218662223567019,36,0,Q2
5105,0.00218662223567019,40,0,Q2
5106,0.00218662223567019,50,0,Q2
5107,0.00218662223567019,47,0,Q2
5108,0.00218662223567019,1,0,Q2
5109,0.00218662223567019,37,0,Q2
5110,0.00218662223567019,59,0,Q2
5111,0.00218662223567019,50,0,Q2
5112,0.00218662223567019,51,0,Q2
5113,0.00218662223567019,44,0,Q2
5116,0.00218662223567019,45,0,Q2
5117,0.00218662223567019,40,0,Q2
5118,0.00218662223567019,59,0,Q2
5119,0.00218662223567019,56,0,Q2
5120,0.00218662223567019,54,0,Q2
5121,0.00218662223567019,63,0,Q2
5123,0.00218662223567019,71,0,Q2
5124,0.00218662223567019,70,0,Q2
5125,0.00218662223567019,58,0,Q2
5126,0.00218662223567019,71,0,Q2
5127,0.00218662223567019,54,0,Q2
5128,0.00218662223567019,56,0,Q2
5130,0.00218662223567019,37,0,Q2
5131,0.00218662223567019,46,0,Q2
5132,0.00218662223567019,45,0,Q2
5133,0.00218662223567019,41,0,Q2
5134,0.00218662223567019,32,0,Q2
5135,0.00218662223567019,36,0,Q2
5137,0.00218662223567019,44,0,Q2
5138,0.00218662223567019,24,0,Q2
5139,0.00218662223567019,26,0,Q2
5140,0.00218662223567019,49,0,Q2
5141,0.00218662223567019,41,0,Q2
5142,0.00218662223567019,25,0,Q2
5144,0.00218662223567019,40,0,Q2
5145,0.00218662223567019,55,0,Q2
5146,0.00218662223567019,25,0,Q2
5147,0.00218662223567019,41,0,Q2
5148,0.00218662223567019,40,0,Q2
5149,0.00218662223567019,59,0,Q2
5151,0.00218662223567019,40,0,Q2
5152,0.00218662223567019,43,0,Q2
5153,0.00218662223567019,25,0,Q2
5154,0.00218662223567019,48,0,Q2
5155,0.00218662223567019,53,0,Q2
5156,0.00218662223567019,39,0,Q2
5158,0.00218662223567019,45,0,Q2
5159,0.00218662223567019,48,0,Q2
5160,0.00218662223567019,50,0,Q2
5161,0.00218662223567019,35,0,Q2
5162,0.00218662223567019,35,0,Q2
5163,0.00218662223567019,29,0,Q2
5165,0.00218662223567019,51,0,Q2
5166,0.00218662223567019,50,0,Q2
5167,0.00218662223567019,62,0,Q2
5168,0.00218662223567019,43,0,Q2
5169,0.00218662223567019,25,0,Q2
5170,0.00218662223567019,57,0,Q2
5172,0.00218662223567019,58,0,Q2
5173,0.00218662223567019,49,0,Q2
5174,0.00218662223567019,58,0,Q2
5175,0.00218662223567019,72,0,Q2
5176,0.00218662223567019,31,0,Q2
5177,0.00218662223567019,40,0,Q2
5179,0.00218662223567019,62,0,Q2
5180,0.00218662223567019,50,0,Q2
5181,0.00218662223567019,65,0,Q2
5182,0.00218662223567019,50,0,Q2
5183,0.00218662223567019,69,0,Q2
5184,0.00218662223567019,67,0,Q2
5186,0.00218662223567019,72,0,Q2
5187,0.00218662223567019,72,0,Q2
5188,0.00218662223567019,79,0,Q2
5189,0.00218662223567019,60,0,Q2
5190,0.00218662223567019,60,0,Q2
5191,0.00218662223567019,42,0,Q2
5192,0.00218662223567019,1,0,Q2
5193,0.00218662223567019,71,0,Q2
5194,0.00218662223567019,48,0,Q2
5195,0.00218662223567019,51,0,Q2
5196,0.00218662223567019,56,0,Q2
5197,0.00218662223567019,72,0,Q2
5198,0.00218662223567019,52,0,Q2
5200,0.00218662223567019,53,0,Q2
5201,0.00218662223567019,55,0,Q2
5202,0.00218662223567019,56,0,Q2
5203,0.00218662223567019,64,0,Q2
5204,0.00218662223567019,56,0,Q2
5205,0.00218662223567019,57,0,Q2
5207,0.00218662223567019,44,0,Q2
5208,0.00218662223567019,51,0,Q2
5209,0.00218662223567019,52,0,Q2
5210,0.00218662223567019,44,0,Q2
5211,0.00218662223567019,57,0,Q2
5213,0.00218662223567019,1,0,Q2
5214,0.00218662223567019,34,0,Q2
5215,0.00218662223567019,66,0,Q2
5216,0.00218662223567019,55,0,Q2
5217,0.00218662223567019,55,0,Q2
5218,0.00218662223567019,46,0,Q2
5219,0.00218662223567019,39,0,Q2
5221,0.00218662223567019,42,0,Q2
5222,0.00218662223567019,53,0,Q2
5223,0.00218662223567019,59,0,Q2
5224,0.00218662223567019,48,0,Q2
5225,0.00218662223567019,50,0,Q2
5226,0.00218662223567019,52,0,Q2
5227,0.00218662223567019,1,0,Q2
5228,0.00218662223567019,45,0,Q2
5229,0.00218662223567019,55,0,Q2
5230,0.00218662223567019,49,0,Q2
5231,0.00218662223567019,60,0,Q2
5232,0.00218662223567019,59,0,Q2
5235,0.00218662223567019,52,0,Q2
5236,0.00218662223567019,57,0,Q2
5237,0.00218662223567019,30,0,Q2
5238,0.00218662223567019,46,0,Q2
5239,0.00218662223567019,72,0,Q2
5240,0.00218662223567019,69,0,Q2
5242,0.00218662223567019,57,0,Q2
5243,0.00218662223567019,57,0,Q2
5244,0.00218662223567019,46,0,Q2
5245,0.00218662223567019,48,0,Q2
5246,0.00218662223567019,52,0,Q2
5247,0.00218662223567019,81,0,Q2
5249,0.00218662223567019,74,0,Q2
5250,0.00218662223567019,55,0,Q2
5251,0.00218662223567019,62,0,Q2
5252,0.00218662223567019,42,0,Q2
5253,0.00218662223567019,50,0,Q2
5258,0.00218662223567019,39,0,Q2
5259,0.00218662223567019,74,0,Q2
5260,0.00218662223567019,57,0,Q2
5261,0.00218662223567019,54,0,Q2
5263,0.00218662223567019,73,0,Q2
5264,0.00218662223567019,60,0,Q2
5265,0.00218662223567019,41,0,Q2
5266,0.00218662223567019,63,0,Q2
5267,0.00218662223567019,47,0,Q2
5268,0.00218662223567019,50,0,Q2
5270,0.00218662223567019,72,0,Q2
5271,0.00218662223567019,65,0,Q2
5272,0.00218662223567019,63,0,Q2
5273,0.00218662223567019,78,0,Q2
5274,0.00218662223567019,72,0,Q2
5275,0.00218662223567019,47,0,Q2
5277,0.00218662223567019,77,0,Q2
5278,0.00218662223567019,53,0,Q2
5279,0.00218662223567019,68,0,Q2
5280,0.00218662223567019,85,0,Q2
5281,0.00218662223567019,60,0,Q2
5282,0.00218662223567019,86,0,Q2
5283,0.00218662223567019,1,0,Q2
5284,0.00218662223567019,99,0,Q2
5285,0.00218662223567019,78,0,Q2
5286,0.00218662223567019,70,0,Q2
5287,0.00218662223567019,69,0,Q2
5288,0.00218662223567019,70,0,Q2
5289,0.00218662223567019,62,0,Q2
5291,0.00218662223567019,65,0,Q2
5292,0.00218662223567019,61,0,Q2
5293,0.00218662223567019,59,0,Q2
5294,0.00218662223567019,50,0,Q2
5295,0.00218662223567019,64,0,Q2
5296,0.00218662223567019,80,0,Q2
5298,0.00218662223567019,81,0,Q2
5299,0.00218662223567019,61,0,Q2
5300,0.00218662223567019,74,0,Q2
5301,0.00218662223567019,43,0,Q2
5302,0.00218662223567019,71,0,Q2
5303,0.00218662223567019,40,0,Q2
5305,0.00218662223567019,82,0,Q2
5306,0.00218662223567019,76,0,Q2
5307,0.00218662223567019,61,0,Q2
5308,0.00218662223567019,60,0,Q2
5309,0.00218662223567019,66,0,Q2
5310,0.00218662223567019,59,0,Q2
5311,0.00218662223567019,1,0,Q2
5312,0.00218662223567019,78,0,Q2
5313,0.00218662223567019,76,0,Q2
5314,0.00218662223567019,57,0,Q2
5315,0.00218662223567019,50,0,Q2
5316,0.00218662223567019,64,0,Q2
5317,0.00218662223567019,63,0,Q2
5319,0.00218662223567019,79,0,Q2
5320,0.00218662223567019,52,0,Q2
5321,0.00218662223567019,40,0,Q2
5322,0.00218662223567019,40,0,Q2
5323,0.00218662223567019,32,0,Q2
