time,hazard,n_censor,n_event,group
8844,0.124122652645092,1,0,Q3
8862,0.124122652645092,1,0,Q3
8868,0.124122652645092,1,0,Q3
8873,0.124122652645092,1,0,Q3
8900,0.124122652645092,1,0,Q3
8946,0.124122652645092,1,0,Q3
8952,0.124122652645092,1,0,Q3
8993,0.124122652645092,1,0,Q3
9002,0.124122652645092,1,0,Q3
9037,0.125932607890332,0,1,Q3
9052,0.125932607890332,1,0,Q3
9088,0.125932607890332,1,0,Q3
9122,0.125932607890332,1,0,Q3
9150,0.125932607890332,1,0,Q3
9170,0.125932607890332,1,0,Q3
9178,0.125932607890332,1,0,Q3
9208,0.127765788971993,0,1,Q3
9295,0.127765788971993,1,0,Q3
9326,0.127765788971993,1,0,Q3
9367,0.127765788971993,1,0,Q3
9370,0.127765788971993,1,0,Q3
9381,0.127765788971993,1,0,Q3
9394,0.127765788971993,1,0,Q3
9409,0.127765788971993,1,0,Q3
9465,0.127765788971993,1,0,Q3
9467,0.127765788971993,1,0,Q3
9556,0.127765788971993,1,0,Q3
9560,0.127765788971993,1,0,Q3
9571,0.127765788971993,1,0,Q3
9576,0.127765788971993,1,0,Q3
9798,0.127765788971993,1,0,Q3
9810,0.127765788971993,1,0,Q3
9811,0.127765788971993,1,0,Q3
9889,0.127765788971993,1,0,Q3
9901,0.127765788971993,528,0,Q3
